date,price,highest,lowest,final,ratio,,updown,amount,total,cratio,personal,company,foreigners,foreign,program,foreign_ratio
5/16/2006,648000.00,650000.00,637000.00,641000.00,▼,-9000.00,-1.38,444398.00,285995.00,0.00,8476.00,48564.00,-127295.00,0.00,-25833.00,53.18
5/15/2006,646000.00,650000.00,639000.00,650000.00,▼,-5000.00,-0.76,564701.00,363884.00,0.00,-8454.00,-46600.00,-14691.00,0.00,-87129.00,53.27
5/12/2006,660000.00,660000.00,641000.00,655000.00,▼,-8000.00,-1.21,505552.00,330042.00,0.00,59719.00,-115090.00,-12843.00,0.00,-99043.00,53.28
5/11/2006,657000.00,663000.00,653000.00,663000.00,▲,6000.00,0.91,370124.00,243742.00,0.00,-13845.00,37531.00,-100624.00,0.00,48893.00,53.29
5/10/2006,661000.00,665000.00,652000.00,657000.00,▼,-4000.00,-0.61,358504.00,236189.00,0.00,-3384.00,4798.00,-83476.00,0.00,25433.00,53.36
5/9/2006,658000.00,668000.00,657000.00,661000.00,▲,6000.00,0.92,374489.00,248071.00,0.00,-61214.00,-52.00,70074.00,0.00,-16945.00,53.41
5/8/2006,655000.00,662000.00,651000.00,655000.00,▲,10000.00,1.55,360331.00,236183.00,0.00,-27008.00,10045.00,15614.00,0.00,-835.00,53.36
5/4/2006,639000.00,647000.00,635000.00,645000.00,▲,6000.00,0.94,358570.00,229483.00,0.00,-8877.00,-25116.00,-37547.00,0.00,-52434.00,53.35
5/3/2006,649000.00,656000.00,639000.00,639000.00,▼,-10000.00,-1.54,422943.00,273675.00,0.00,-12325.00,-21736.00,-36915.00,0.00,-60680.00,53.38
5/2/2006,644000.00,651000.00,632000.00,649000.00,▲,5000.00,0.78,554295.00,357692.00,0.00,24086.00,-40102.00,-35895.00,0.00,-17117.00,53.40
4/28/2006,662000.00,662000.00,643000.00,644000.00,▼,-20000.00,-3.01,558038.00,361944.00,0.00,71398.00,-60968.00,-84554.00,0.00,-90813.00,53.43
4/27/2006,668000.00,670000.00,658000.00,664000.00,▼,-4000.00,-0.60,387665.00,257534.00,0.00,9607.00,-20568.00,-83424.00,0.00,11692.00,53.49
4/26/2006,660000.00,668000.00,654000.00,668000.00,▲,8000.00,1.21,444159.00,293546.00,0.00,-19133.00,19445.00,-82157.00,0.00,76924.00,53.54
4/25/2006,658000.00,672000.00,653000.00,660000.00,▼,-13000.00,-1.93,573428.00,378567.00,0.00,62925.00,90730.00,-233814.00,0.00,91406.00,53.60
4/24/2006,690000.00,690000.00,670000.00,673000.00,▼,-17000.00,-2.46,629815.00,426312.00,0.00,44245.00,-110759.00,-5617.00,0.00,-137266.00,53.76
4/21/2006,670000.00,697000.00,667000.00,690000.00,▲,27000.00,4.07,811536.00,554246.00,0.00,-172901.00,-28641.00,222723.00,0.00,6177.00,53.76
4/20/2006,665000.00,672000.00,661000.00,663000.00,▼,-2000.00,-0.30,354217.00,235836.00,0.00,-39456.00,-39921.00,18856.00,0.00,2456.00,53.61
4/19/2006,673000.00,675000.00,663000.00,665000.00,▲,10000.00,1.53,454502.00,304279.00,0.00,-62143.00,-26456.00,85283.00,0.00,-12581.00,53.60
4/18/2006,648000.00,660000.00,644000.00,655000.00,▲,7000.00,1.08,408610.00,267272.00,0.00,-100574.00,1030.00,24714.00,0.00,115947.00,53.54
4/17/2006,660000.00,661000.00,645000.00,648000.00,▼,-7000.00,-1.07,276017.00,180480.00,0.00,6013.00,-25432.00,-1876.00,0.00,-9730.00,53.52
4/14/2006,638000.00,664000.00,635000.00,655000.00,▲,17000.00,2.66,656189.00,428771.00,0.00,-59925.00,44478.00,15065.00,0.00,85398.00,53.52
4/13/2006,626000.00,638000.00,625000.00,638000.00,▲,8000.00,1.27,472926.00,298429.00,0.00,87030.00,32135.00,-132988.00,0.00,-26381.00,53.51
4/12/2006,632000.00,633000.00,626000.00,630000.00,▼,-6000.00,-0.94,245702.00,154567.00,0.00,53870.00,15319.00,-69892.00,0.00,-17213.00,53.60
4/11/2006,637000.00,640000.00,626000.00,636000.00,▼,-6000.00,-0.93,315382.00,199292.00,0.00,39301.00,25852.00,140792.00,0.00,-7739.00,53.65
4/10/2006,645000.00,649000.00,637000.00,642000.00,▼,-12000.00,-1.83,422457.00,271189.00,0.00,52045.00,34115.00,-75003.00,0.00,94291.00,53.56
4/7/2006,658000.00,660000.00,648000.00,654000.00,▼,-3000.00,-0.46,370289.00,241415.00,0.00,12864.00,2812.00,-20860.00,0.00,27622.00,53.61
4/6/2006,659000.00,666000.00,653000.00,657000.00,▲,9000.00,1.39,455479.00,300506.00,0.00,-90138.00,18927.00,81752.00,0.00,52835.00,53.62
4/5/2006,655000.00,661000.00,645000.00,648000.00,▼,-5000.00,-0.77,266229.00,173562.00,0.00,12904.00,-31193.00,23467.00,0.00,-5006.00,53.57
4/4/2006,646000.00,656000.00,643000.00,653000.00,▲,7000.00,1.08,391855.00,255008.00,0.00,-26638.00,-106926.00,143095.00,0.00,-46897.00,53.55
4/3/2006,636000.00,648000.00,632000.00,646000.00,▲,16000.00,2.54,434180.00,278359.00,0.00,-86761.00,56953.00,24205.00,0.00,46025.00,53.45
3/31/2006,620000.00,630000.00,618000.00,630000.00,▲,7000.00,1.12,417979.00,261992.00,0.00,-30940.00,47492.00,-14149.00,0.00,137287.00,53.44
3/30/2006,632000.00,634000.00,618000.00,623000.00,▼,-3000.00,-0.48,298336.00,186055.00,0.00,47315.00,61692.00,-107893.00,0.00,21846.00,53.45
3/29/2006,621000.00,626000.00,615000.00,626000.00,▼,-2000.00,-0.32,307420.00,190927.00,0.00,17370.00,71994.00,-93350.00,0.00,93089.00,53.52
3/28/2006,616000.00,630000.00,616000.00,628000.00,▲,4000.00,0.64,303389.00,189495.00,0.00,-37284.00,-2294.00,54898.00,0.00,52742.00,53.58
3/27/2006,605000.00,629000.00,605000.00,624000.00,▲,15000.00,2.46,398073.00,247332.00,0.00,-65832.00,37288.00,30399.00,0.00,88776.00,53.54
3/24/2006,608000.00,612000.00,605000.00,609000.00,▲,1000.00,0.16,343435.00,208910.00,0.00,-18168.00,75963.00,-59246.00,0.00,32377.00,53.52
3/23/2006,614000.00,619000.00,604000.00,608000.00,▼,-6000.00,-0.98,544726.00,332905.00,0.00,83924.00,-75975.00,38714.00,0.00,3755.00,53.56
3/22/2006,625000.00,627000.00,609000.00,614000.00,▼,-21000.00,-3.31,607895.00,373859.00,0.00,174036.00,-156058.00,-17148.00,0.00,-130954.00,53.54
3/21/2006,638000.00,640000.00,630000.00,635000.00,▼,-3000.00,-0.47,235018.00,149108.00,0.00,23849.00,-39481.00,5946.00,0.00,-33166.00,53.55
3/20/2006,639000.00,640000.00,628000.00,638000.00,▲,1000.00,0.16,199012.00,126688.00,0.00,-20915.00,27049.00,-13925.00,0.00,36159.00,53.55
3/17/2006,629000.00,640000.00,622000.00,637000.00,▲,5000.00,0.79,271822.00,171652.00,0.00,-20938.00,901.00,16515.00,0.00,41776.00,53.55
3/16/2006,637000.00,641000.00,631000.00,632000.00,▲,3000.00,0.48,285743.00,181832.00,0.00,-20708.00,-15291.00,36619.00,0.00,9235.00,53.54
3/15/2006,629000.00,637000.00,628000.00,629000.00,▲,5000.00,0.80,393212.00,248899.00,0.00,-61990.00,34845.00,24796.00,0.00,71153.00,53.52
3/14/2006,628000.00,632000.00,619000.00,624000.00,▼,-8000.00,-1.27,366887.00,229430.00,0.00,40737.00,-75751.00,41026.00,0.00,-71659.00,53.50
3/13/2006,629000.00,632000.00,624000.00,632000.00,▲,12000.00,1.94,385826.00,242513.00,0.00,-33995.00,-7292.00,35383.00,0.00,-18459.00,53.47
3/10/2006,614000.00,632000.00,614000.00,620000.00,▲,5000.00,0.81,617916.00,385456.00,0.00,-41635.00,-46818.00,78093.00,0.00,-28482.00,53.45
3/9/2006,616000.00,629000.00,611000.00,615000.00,▼,-8000.00,-1.28,782188.00,483437.00,0.00,147575.00,72909.00,-209578.00,0.00,-44737.00,53.40
3/8/2006,615000.00,626000.00,608000.00,623000.00,▼,-6000.00,-0.95,987621.00,609343.00,0.00,136982.00,166369.00,-317489.00,0.00,49936.00,53.54
3/7/2006,650000.00,652000.00,627000.00,629000.00,▼,-29000.00,-4.41,833034.00,529958.00,0.00,147323.00,919.00,-148528.00,0.00,-81958.00,53.76
3/6/2006,656000.00,658000.00,649000.00,658000.00,▲,6000.00,0.92,479364.00,313114.00,0.00,68018.00,61154.00,-135178.00,0.00,48370.00,53.86
3/3/2006,682000.00,684000.00,650000.00,652000.00,▼,-34000.00,-4.96,765966.00,505223.00,0.00,241271.00,-45382.00,-211137.00,0.00,-133363.00,53.95
3/2/2006,696000.00,700000.00,684000.00,686000.00,▼,-1000.00,-0.15,307133.00,212084.00,0.00,-6552.00,6382.00,-1527.00,0.00,24838.00,54.09
2/28/2006,694000.00,698000.00,683000.00,687000.00,▼,-4000.00,-0.58,267304.00,184008.00,0.00,-1890.00,-3353.00,-6596.00,0.00,-34943.00,54.09
2/27/2006,678000.00,691000.00,677000.00,691000.00,▲,10000.00,1.47,245877.00,168737.00,0.00,-28249.00,-5579.00,35200.00,0.00,24554.00,54.10
2/24/2006,678000.00,682000.00,675000.00,681000.00, ,0.00,0.00,282337.00,191634.00,0.00,-13545.00,50694.00,-28300.00,0.00,38466.00,54.07
2/23/2006,671000.00,684000.00,671000.00,681000.00,▲,11000.00,1.64,332151.00,225259.00,0.00,-55301.00,91249.00,-44311.00,0.00,97715.00,54.09
2/22/2006,669000.00,679000.00,663000.00,670000.00,▼,-2000.00,-0.30,499074.00,333582.00,0.00,57394.00,-66325.00,8611.00,0.00,-77303.00,54.12
2/21/2006,682000.00,683000.00,670000.00,672000.00,▼,-11000.00,-1.61,358335.00,241753.00,0.00,45169.00,20998.00,-61463.00,0.00,-4733.00,54.12
2/20/2006,668000.00,684000.00,667000.00,683000.00,▲,10000.00,1.49,362991.00,245765.00,0.00,-56159.00,70771.00,-8048.00,0.00,108287.00,54.16
2/17/2006,661000.00,674000.00,660000.00,673000.00,▲,17000.00,2.59,443189.00,296633.00,0.00,-43901.00,18481.00,24925.00,0.00,2787.00,54.16
2/16/2006,651000.00,657000.00,646000.00,656000.00,▲,2000.00,0.31,497309.00,325202.00,0.00,24966.00,101574.00,-135694.00,0.00,52379.00,54.15
2/15/2006,678000.00,678000.00,654000.00,654000.00,▼,-19000.00,-2.82,676967.00,448671.00,0.00,97977.00,-31338.00,-71144.00,0.00,-122477.00,54.24
2/14/2006,670000.00,677000.00,663000.00,673000.00,▼,-5000.00,-0.74,543456.00,362930.00,0.00,96119.00,103057.00,-211570.00,0.00,42776.00,54.29
2/13/2006,686000.00,687000.00,668000.00,678000.00,▼,-9000.00,-1.31,488896.00,329958.00,0.00,84981.00,-73477.00,-1184.00,0.00,-98044.00,54.43
2/10/2006,692000.00,696000.00,679000.00,687000.00,▼,-4000.00,-0.58,451657.00,309357.00,0.00,27647.00,38.00,-27565.00,0.00,-57816.00,54.43
2/9/2006,696000.00,697000.00,687000.00,691000.00,▲,1000.00,0.14,385790.00,267184.00,0.00,16805.00,-85892.00,40074.00,0.00,-61958.00,54.45
2/8/2006,700000.00,709000.00,685000.00,690000.00,▼,-16000.00,-2.27,401348.00,279234.00,0.00,78046.00,-23862.00,-62798.00,0.00,-35864.00,54.42
2/7/2006,709000.00,730000.00,706000.00,706000.00, ,0.00,0.00,349104.00,247666.00,0.00,-15054.00,-4050.00,6598.00,0.00,-49728.00,54.47
2/6/2006,700000.00,706000.00,693000.00,706000.00,▲,2000.00,0.28,430411.00,301271.00,0.00,6180.00,-8370.00,6325.00,0.00,17112.00,54.46
2/3/2006,718000.00,718000.00,702000.00,704000.00,▼,-21000.00,-2.90,444154.00,314901.00,0.00,45569.00,-64937.00,62090.00,0.00,-47772.00,54.46
2/2/2006,738000.00,739000.00,720000.00,725000.00,▼,-5000.00,-0.68,406240.00,295875.00,0.00,15622.00,4263.00,-21322.00,0.00,-28453.00,54.41
2/1/2006,735000.00,743000.00,723000.00,730000.00,▼,-10000.00,-1.35,442082.00,324224.00,0.00,-35874.00,31284.00,-3377.00,0.00,61156.00,54.43
1/31/2006,723000.00,741000.00,719000.00,740000.00,▲,20000.00,2.78,460173.00,336773.00,0.00,-96875.00,-19420.00,136852.00,0.00,-30548.00,54.43
1/27/2006,720000.00,724000.00,713000.00,720000.00,▲,4000.00,0.56,338278.00,242375.00,0.00,-22044.00,27983.00,-15026.00,0.00,651.00,54.34
1/26/2006,714000.00,718000.00,705000.00,716000.00,▲,2000.00,0.28,392954.00,280015.00,0.00,-20871.00,-10312.00,27361.00,0.00,-22503.00,54.35
1/25/2006,709000.00,720000.00,705000.00,714000.00,▲,16000.00,2.29,587614.00,418711.00,0.00,-93747.00,-180985.00,283484.00,0.00,-143250.00,54.33
1/24/2006,683000.00,700000.00,680000.00,698000.00,▲,13000.00,1.90,594140.00,410034.00,0.00,-14202.00,-74304.00,98195.00,0.00,25960.00,54.14
1/23/2006,677000.00,695000.00,671000.00,685000.00,▼,-2000.00,-0.29,552960.00,378588.00,0.00,-113093.00,137958.00,-23030.00,0.00,184103.00,54.07
1/20/2006,702000.00,708000.00,685000.00,687000.00,▼,-2000.00,-0.29,461590.00,322738.00,0.00,-103497.00,-33311.00,148216.00,0.00,-30599.00,54.09
1/19/2006,682000.00,695000.00,680000.00,689000.00,▲,9000.00,1.32,409902.00,282433.00,0.00,-69774.00,9350.00,69992.00,0.00,-15454.00,53.99
1/18/2006,685000.00,689000.00,673000.00,680000.00,▼,-17000.00,-2.44,621662.00,422400.00,0.00,56916.00,87141.00,-138123.00,0.00,23347.00,53.94
1/17/2006,707000.00,721000.00,697000.00,697000.00,▼,-9000.00,-1.27,436666.00,310400.00,0.00,-40884.00,-43771.00,77463.00,0.00,-73243.00,54.03
1/16/2006,700000.00,707000.00,696000.00,706000.00,▲,12000.00,1.73,403367.00,283311.00,0.00,-97285.00,82856.00,27477.00,0.00,-22263.00,53.98
1/13/2006,677000.00,694000.00,668000.00,694000.00,▲,10000.00,1.46,490124.00,334258.00,0.00,-38823.00,28846.00,21715.00,0.00,21386.00,53.96
1/12/2006,684000.00,692000.00,681000.00,684000.00,▲,1000.00,0.15,405859.00,278570.00,0.00,16014.00,-86767.00,90578.00,0.00,-1803.00,53.95
1/11/2006,693000.00,698000.00,679000.00,683000.00,▼,-15000.00,-2.15,356985.00,245223.00,0.00,38085.00,32910.00,-82884.00,0.00,65893.00,53.88
1/10/2006,695000.00,701000.00,688000.00,698000.00,▲,10000.00,1.45,485875.00,337920.00,0.00,-89197.00,-40296.00,133113.00,0.00,-42659.00,53.94
1/9/2006,695000.00,697000.00,683000.00,688000.00,▲,1000.00,0.15,325507.00,224355.00,0.00,-12123.00,25772.00,-13136.00,0.00,-18950.00,53.85
1/6/2006,685000.00,688000.00,679000.00,687000.00,▲,8000.00,1.18,353915.00,242102.00,0.01,-19309.00,-8704.00,24239.00,0.00,12984.00,53.86
1/5/2006,695000.00,695000.00,671000.00,679000.00,▼,-20000.00,-2.86,710373.00,482813.00,0.01,22030.00,53847.00,-81377.00,0.00,60215.00,53.84
1/4/2006,675000.00,700000.00,673000.00,699000.00,▲,34000.00,5.11,785812.00,542637.00,0.01,-210986.00,107975.00,91712.00,0.00,-45453.00,53.90
1/3/2006,660000.00,666000.00,656000.00,665000.00,▲,6000.00,0.91,358018.00,236618.00,0.01,-4035.00,-3241.00,-4843.00,0.00,-82780.00,53.84
1/2/2006,664000.00,668000.00,656000.00,659000.00, ,0.00,0.00,419111.00,276911.00,0.01,15363.00,-37743.00,17422.00,0.00,-113323.00,53.84
12/29/2005,660000.00,670000.00,657000.00,659000.00,▼,-2000.00,-0.30,420541.00,279036.00,0.01,0.00,0.00,-28984.00,0.00,-64994.00,53.83
12/28/2005,658000.00,663000.00,655000.00,661000.00,▼,-1000.00,-0.15,430162.00,284042.00,0.01,0.00,0.00,-71270.00,0.00,-10610.00,53.85
12/27/2005,659000.00,664000.00,648000.00,662000.00,▲,8000.00,1.22,361357.00,237767.00,0.01,0.00,0.00,50787.00,0.00,47141.00,53.90
12/26/2005,650000.00,663000.00,649000.00,654000.00,▲,9000.00,1.40,356642.00,233698.00,0.01,0.00,0.00,-6137.00,0.00,35811.00,53.86
12/23/2005,642000.00,652000.00,636000.00,645000.00,▲,11000.00,1.74,576358.00,372400.00,0.01,0.00,0.00,-19971.00,0.00,-14517.00,53.87
12/22/2005,635000.00,647000.00,631000.00,634000.00,▲,6000.00,0.96,561916.00,358757.00,0.01,0.00,0.00,93714.00,0.00,-66375.00,53.88
12/21/2005,614000.00,635000.00,614000.00,628000.00,▲,16000.00,2.61,507287.00,316498.00,0.01,0.00,0.00,85654.00,0.00,15037.00,53.82
12/20/2005,603000.00,614000.00,602000.00,612000.00,▲,4000.00,0.66,343970.00,209039.00,0.01,0.00,0.00,26683.00,0.00,24079.00,53.76
12/19/2005,607000.00,614000.00,602000.00,608000.00,▲,6000.00,1.00,363354.00,221068.00,0.01,0.00,0.00,-75510.00,0.00,85386.00,53.74
12/16/2005,606000.00,606000.00,593000.00,602000.00,▼,-7000.00,-1.15,594153.00,356227.00,0.00,0.00,0.00,-62110.00,0.00,-41656.00,53.79
12/15/2005,609000.00,616000.00,601000.00,609000.00, ,0.00,0.00,374817.00,228329.00,0.00,0.00,0.00,-30628.00,0.00,7905.00,53.83
12/14/2005,622000.00,627000.00,608000.00,609000.00,▼,-9000.00,-1.46,534330.00,328761.00,0.00,0.00,0.00,-23207.00,0.00,-99474.00,53.85
12/13/2005,621000.00,623000.00,613000.00,618000.00, ,0.00,0.00,360761.00,222689.00,0.00,0.00,0.00,-61846.00,0.00,-22384.00,53.87
12/12/2005,622000.00,628000.00,617000.00,618000.00,▼,-4000.00,-0.64,371779.00,231162.00,0.00,0.00,0.00,-100837.00,0.00,95912.00,53.91
12/9/2005,628000.00,631000.00,613000.00,622000.00,▼,-11000.00,-1.74,465264.00,289743.00,0.00,0.00,0.00,-97476.00,0.00,-64262.00,53.98
12/8/2005,635000.00,640000.00,626000.00,633000.00,▼,-8000.00,-1.25,538546.00,340997.00,0.00,0.00,0.00,-91940.00,0.00,27630.00,54.05
12/7/2005,630000.00,645000.00,624000.00,641000.00,▲,11000.00,1.75,530716.00,337093.00,0.00,0.00,0.00,52340.00,0.00,-49816.00,54.11
12/6/2005,619000.00,631000.00,617000.00,630000.00,▲,8000.00,1.29,423633.00,264460.00,0.00,0.00,0.00,78300.00,0.00,-19575.00,54.07
12/5/2005,622000.00,625000.00,618000.00,622000.00,▲,5000.00,0.81,251823.00,156599.00,0.00,0.00,0.00,31405.00,0.00,-23935.00,54.02
12/2/2005,620000.00,623000.00,614000.00,617000.00,▲,11000.00,1.82,392830.00,243194.00,0.01,0.00,0.00,154005.00,0.00,-12038.00,54.00
12/1/2005,596000.00,608000.00,595000.00,606000.00,▲,8000.00,1.34,406300.00,244696.00,0.01,0.00,0.00,21869.00,0.00,9124.00,53.89
11/30/2005,593000.00,604000.00,593000.00,598000.00,▲,4000.00,0.67,358182.00,214572.00,0.01,0.00,0.00,3695.00,0.00,57930.00,53.88
11/29/2005,598000.00,602000.00,588000.00,594000.00,▼,-7000.00,-1.16,350219.00,208346.00,0.01,0.00,0.00,-28904.00,0.00,-53115.00,53.88
11/28/2005,600000.00,603000.00,596000.00,601000.00,▲,1000.00,0.17,188687.00,113197.00,0.01,0.00,0.00,9316.00,0.00,12242.00,53.90
11/25/2005,608000.00,611000.00,596000.00,600000.00,▼,-8000.00,-1.32,315126.00,188994.00,0.01,0.00,0.00,-77386.00,0.00,40042.00,53.89
11/24/2005,618000.00,618000.00,605000.00,608000.00,▲,1000.00,0.16,310103.00,189639.00,0.01,0.00,0.00,40231.00,0.00,35571.00,53.94
11/23/2005,600000.00,613000.00,599000.00,607000.00,▲,17000.00,2.88,864854.00,524382.00,0.01,0.00,0.00,150056.00,0.00,108024.00,53.91
11/22/2005,611000.00,612000.00,587000.00,590000.00,▼,-31000.00,-4.99,912923.00,543867.00,0.00,0.00,0.00,-169773.00,0.00,-81373.00,53.81
11/21/2005,632000.00,632000.00,612000.00,621000.00,▼,-6000.00,-0.96,481865.00,300927.00,0.00,0.00,0.00,19679.00,0.00,1553.00,53.93
11/18/2005,625000.00,630000.00,619000.00,627000.00,▲,3000.00,0.48,291995.00,182598.00,0.00,0.00,0.00,26758.00,0.00,14685.00,53.91
11/17/2005,627000.00,628000.00,619000.00,624000.00,▼,-6000.00,-0.95,250852.00,156655.00,0.00,0.00,0.00,6329.00,0.00,-17692.00,53.90
11/16/2005,616000.00,630000.00,616000.00,630000.00,▲,9000.00,1.45,280777.00,175454.00,0.01,0.00,0.00,-35732.00,0.00,31445.00,53.89
11/15/2005,626000.00,629000.00,611000.00,621000.00,▼,-5000.00,-0.80,281923.00,174435.00,0.01,0.00,0.00,-23741.00,0.00,-17213.00,53.92
11/14/2005,621000.00,629000.00,616000.00,626000.00,▲,8000.00,1.29,443395.00,277168.00,0.01,0.00,0.00,71279.00,0.00,-12203.00,53.93
11/11/2005,617000.00,624000.00,614000.00,618000.00,▲,13000.00,2.15,590875.00,365499.00,0.01,0.00,0.00,41675.00,0.00,179756.00,53.88
11/10/2005,601000.00,607000.00,599000.00,605000.00,▲,4000.00,0.67,377342.00,228064.00,0.01,0.00,0.00,54777.00,0.00,23069.00,53.86
11/9/2005,601000.00,607000.00,596000.00,601000.00,▼,-2000.00,-0.33,358627.00,215790.00,0.01,0.00,0.00,8784.00,0.00,88332.00,53.82
11/8/2005,600000.00,603000.00,597000.00,603000.00,▲,3000.00,0.50,294792.00,176997.00,0.01,0.00,0.00,38801.00,0.00,32854.00,53.81
11/7/2005,602000.00,603000.00,591000.00,600000.00,▲,1000.00,0.17,259275.00,154757.00,0.01,0.00,0.00,77232.00,0.00,14129.00,53.79
11/4/2005,597000.00,600000.00,593000.00,599000.00,▲,12000.00,2.04,496143.00,296485.00,0.01,0.00,0.00,109878.00,0.00,108587.00,53.73
11/3/2005,588000.00,592000.00,585000.00,587000.00,▲,12000.00,2.09,471441.00,277295.00,0.01,0.00,0.00,23953.00,0.00,45174.00,53.66
11/2/2005,564000.00,580000.00,564000.00,575000.00,▲,11000.00,1.95,314320.00,180601.00,0.01,0.00,0.00,52309.00,0.00,89854.00,53.64
11/1/2005,560000.00,568000.00,559000.00,564000.00,▲,12000.00,2.17,615171.00,347109.00,0.01,0.00,0.00,113395.00,0.00,19299.00,53.61
10/31/2005,549000.00,555000.00,548000.00,552000.00,▲,6000.00,1.10,391918.00,216080.00,0.01,0.00,0.00,-23819.00,0.00,23798.00,53.53
10/28/2005,549000.00,551000.00,545000.00,546000.00,▼,-12000.00,-2.15,438963.00,240198.00,0.01,0.00,0.00,-30712.00,0.00,-93050.00,53.55
10/27/2005,563000.00,568000.00,556000.00,558000.00,▼,-5000.00,-0.89,387209.00,217451.00,0.01,0.00,0.00,33457.00,0.00,3255.00,53.57
10/26/2005,562000.00,566000.00,559000.00,563000.00,▼,-2000.00,-0.35,315372.00,176969.00,0.01,0.00,0.00,-16834.00,0.00,25888.00,53.54
10/25/2005,572000.00,578000.00,564000.00,565000.00,▼,-2000.00,-0.35,370469.00,211880.00,0.01,0.00,0.00,4455.00,0.00,39905.00,53.56
10/24/2005,566000.00,571000.00,561000.00,567000.00,▲,3000.00,0.53,342068.00,193431.00,0.01,0.00,0.00,40330.00,0.00,-73038.00,53.55
10/21/2005,550000.00,566000.00,549000.00,564000.00,▲,8000.00,1.44,438004.00,244988.00,0.01,0.00,0.00,-86866.00,0.00,156681.00,53.53
10/20/2005,560000.00,561000.00,552000.00,556000.00,▲,6000.00,1.09,359267.00,199856.00,0.01,0.00,0.00,-23614.00,0.00,45173.00,53.58
10/19/2005,560000.00,561000.00,550000.00,550000.00,▼,-15000.00,-2.65,374710.00,207183.00,0.01,0.00,0.00,-69571.00,0.00,-39671.00,53.60
10/18/2005,564000.00,569000.00,563000.00,565000.00,▲,2000.00,0.36,356791.00,201794.00,0.01,0.00,0.00,-62915.00,0.00,80136.00,53.65
10/17/2005,560000.00,569000.00,560000.00,563000.00,▲,1000.00,0.18,350592.00,197459.00,0.00,0.00,0.00,-15643.00,0.00,17652.00,53.69
10/14/2005,565000.00,572000.00,560000.00,562000.00, ,0.00,0.00,628182.00,354926.00,0.00,0.00,0.00,-74645.00,0.00,-87593.00,53.70
10/13/2005,571000.00,574000.00,558000.00,562000.00,▼,-16000.00,-2.77,723035.00,406977.00,0.01,0.00,0.00,-86036.00,0.00,-210462.00,53.75
10/12/2005,593000.00,594000.00,577000.00,578000.00,▼,-21000.00,-3.51,571620.00,332097.00,0.01,0.00,0.00,-115867.00,0.00,-118928.00,53.81
10/11/2005,588000.00,599000.00,587000.00,599000.00,▲,6000.00,1.01,215077.00,127692.00,0.01,0.00,0.00,13881.00,0.00,35257.00,53.89
10/10/2005,584000.00,597000.00,583000.00,593000.00,▲,12000.00,2.07,301891.00,178575.00,0.01,0.00,0.00,32397.00,0.00,94127.00,53.88
10/7/2005,578000.00,588000.00,576000.00,581000.00,▼,-5000.00,-0.85,513223.00,298750.00,0.01,0.00,0.00,-156087.00,0.00,44336.00,53.86
10/6/2005,595000.00,595000.00,585000.00,586000.00,▼,-15000.00,-2.50,422333.00,249033.00,0.01,0.00,0.00,9467.00,0.00,-149219.00,53.96
